#
# MD1: a minimal molecular dynamics program
#    modified version (10/08/2010)
#
# Direct sampling of S(k)
#  Input sample: ../Task2/Step1_Startup/sampleT94.4.dat
#          (positions, velocities, accelerations read from file)
# Output sample: ../Task2/Step1_Startup/sample22.dat
# Number of steps:    9000, time step: 0.0046, total time:     41.4000
# Number of atoms:   864
# Box size:   10.228800   10.228800   10.228800, Volume:       1070.222
# Density:    0.807309 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
   3801      0.747175      1.120762     -4.928195     -3.807433      0.642729
   3802      0.748273      1.122410     -4.929841     -3.807431      0.637601
   3803      0.749658      1.124486     -4.931917     -3.807431      0.631516
   3804      0.751297      1.126945     -4.934378     -3.807433      0.623848
   3805      0.753170      1.129754     -4.937183     -3.807428      0.615842
   3806      0.755279      1.132919     -4.940343     -3.807425      0.606546
   3807      0.757626      1.136440     -4.943864     -3.807424      0.595958
   3808      0.760179      1.140269     -4.947698     -3.807430      0.584600
   3809      0.762860      1.144290     -4.951727     -3.807436      0.572521
   3810      0.765565      1.148347     -4.955791     -3.807444      0.560414
   3811      0.768191      1.152287     -4.959738     -3.807451      0.548788
   3812      0.770648      1.155972     -4.963426     -3.807454      0.538406
   3813      0.772853      1.159280     -4.966739     -3.807459      0.528450
   3814      0.774732      1.162098     -4.969563     -3.807465      0.521112
   3815      0.776212      1.164318     -4.971790     -3.807472      0.515167
   3816      0.777225      1.165837     -4.973315     -3.807478      0.511007
   3817      0.777705      1.166558     -4.974040     -3.807483      0.509713
   3818      0.777615      1.166422     -4.973905     -3.807483      0.511570
   3819      0.776970      1.165455     -4.972932     -3.807476      0.514816
   3820      0.775866      1.163799     -4.971261     -3.807462      0.520870
   3821      0.774473      1.161709     -4.969152     -3.807443      0.527364
   3822      0.773000      1.159500     -4.966927     -3.807427      0.533862
   3823      0.771647      1.157471     -4.964888     -3.807417      0.539359
   3824      0.770567      1.155851     -4.963263     -3.807412      0.543592
   3825      0.769862      1.154793     -4.962204     -3.807411      0.545102
   3826      0.769605      1.154407     -4.961816     -3.807409      0.545184
   3827      0.769852      1.154779     -4.962187     -3.807408      0.542461
   3828      0.770624      1.155936     -4.963351     -3.807415      0.537439
   3829      0.771856      1.157784     -4.965217     -3.807433      0.529973
   3830      0.773370      1.160056     -4.967516     -3.807461      0.520786
   3831      0.774892      1.162337     -4.969828     -3.807490      0.511937
   3832      0.776118      1.164177     -4.971690     -3.807514      0.504125
   3833      0.776815      1.165223     -4.972744     -3.807521      0.499954
   3834      0.776897      1.165346     -4.972856     -3.807510      0.498790
   3835      0.776451      1.164677     -4.972160     -3.807483      0.500760
   3836      0.775711      1.163566     -4.971018     -3.807452      0.504103
   3837      0.774968      1.162451     -4.969876     -3.807425      0.507349
   3838      0.774459      1.161689     -4.969105     -3.807416      0.510051
   3839      0.774277      1.161416     -4.968842     -3.807426      0.510809
   3840      0.774323      1.161485     -4.968936     -3.807451      0.511163
   3841      0.774354      1.161531     -4.969009     -3.807478      0.511598
   3842      0.774083      1.161124     -4.968627     -3.807503      0.513951
   3843      0.773271      1.159906     -4.967423     -3.807517      0.519078
   3844      0.771792      1.157688     -4.965203     -3.807515      0.527178
   3845      0.769679      1.154518     -4.962015     -3.807497      0.538420
   3846      0.767129      1.150694     -4.958161     -3.807467      0.551573
   3847      0.764464      1.146696     -4.954127     -3.807430      0.564536
   3848      0.762037      1.143056     -4.950459     -3.807403      0.575946
   3849      0.760124      1.140186     -4.947576     -3.807390      0.584410
   3850      0.758868      1.138302     -4.945689     -3.807386      0.589481
   3851      0.758297      1.137445     -4.944833     -3.807388      0.590709
   3852      0.758374      1.137561     -4.944953     -3.807392      0.588219
   3853      0.759026      1.138539     -4.945937     -3.807398      0.582852
   3854      0.760151      1.140226     -4.947632     -3.807406      0.575087
   3855      0.761631      1.142447     -4.949857     -3.807411      0.565548
   3856      0.763365      1.145047     -4.952460     -3.807413      0.554592
   3857      0.765269      1.147903     -4.955320     -3.807417      0.542920
   3858      0.767235      1.150853     -4.958284     -3.807431      0.531245
   3859      0.769081      1.153622     -4.961075     -3.807453      0.520673
   3860      0.770535      1.155802     -4.963285     -3.807483      0.512668
   3861      0.771284      1.156926     -4.964435     -3.807509      0.508949
   3862      0.771063      1.156595     -4.964119     -3.807524      0.510844
   3863      0.769727      1.154590     -4.962113     -3.807523      0.518951
   3864      0.767283      1.150925     -4.958432     -3.807508      0.533642
   3865      0.763891      1.145837     -4.953321     -3.807484      0.553416
   3866      0.759818      1.139726     -4.947182     -3.807455      0.576555
   3867      0.755384      1.133076     -4.940502     -3.807426      0.602260
   3868      0.750938      1.126408     -4.933804     -3.807397      0.628395
   3869      0.746831      1.120246     -4.927615     -3.807369      0.652611
   3870      0.743390      1.115086     -4.922432     -3.807346      0.673811
   3871      0.740896      1.111345     -4.918675     -3.807331      0.690020
   3872      0.739540      1.109310     -4.916637     -3.807327      0.700226
   3873      0.739398      1.109097     -4.916434     -3.807336      0.704236
   3874      0.740424      1.110636     -4.917991     -3.807355      0.702679
   3875      0.742447      1.113671     -4.921053     -3.807382      0.695769
   3876      0.745210      1.117814     -4.925229     -3.807414      0.683586
   3877      0.748398      1.122597     -4.930047     -3.807449      0.669165
   3878      0.751654      1.127481     -4.934970     -3.807489      0.654646
   3879      0.754590      1.131886     -4.939411     -3.807526      0.640694
   3880      0.756839      1.135259     -4.942815     -3.807557      0.630171
   3881      0.758127      1.137191     -4.944760     -3.807569      0.624737
   3882      0.758353      1.137529     -4.945090     -3.807561      0.624066
   3883      0.757623      1.136434     -4.943969     -3.807534      0.628147
   3884      0.756223      1.134334     -4.941835     -3.807500      0.635053
   3885      0.754531      1.131796     -4.939264     -3.807467      0.643997
   3886      0.752923      1.129384     -4.936825     -3.807441      0.651715
   3887      0.751700      1.127550     -4.934975     -3.807424      0.657850
   3888      0.751058      1.126588     -4.934007     -3.807420      0.660918
   3889      0.751078      1.126617     -4.934044     -3.807426      0.660350
   3890      0.751732      1.127598     -4.935037     -3.807440      0.656740
   3891      0.752916      1.129374     -4.936827     -3.807454      0.650877
   3892      0.754506      1.131759     -4.939223     -3.807464      0.642431
   3893      0.756398      1.134598     -4.942070     -3.807472      0.632623
   3894      0.758510      1.137766     -4.945246     -3.807481      0.621368
   3895      0.760738      1.141107     -4.948602     -3.807495      0.609408
   3896      0.762908      1.144362     -4.951882     -3.807519      0.598270
   3897      0.764763      1.147145     -4.954693     -3.807548      0.588199
   3898      0.766014      1.149021     -4.956591     -3.807570      0.581513
   3899      0.766445      1.149667     -4.957243     -3.807576      0.577950
   3900      0.766019      1.149028     -4.956584     -3.807556      0.578110
   3901      0.764939      1.147408     -4.954922     -3.807514      0.582438
   3902      0.763622      1.145432     -4.952892     -3.807459      0.586661
   3903      0.762616      1.143923     -4.951326     -3.807403      0.589297
   3904      0.762465      1.143697     -4.951059     -3.807361      0.587347
   3905      0.763566      1.145349     -4.952690     -3.807342      0.579384
   3906      0.766068      1.149102     -4.956453     -3.807351      0.564674
   3907      0.769842      1.154762     -4.962142     -3.807380      0.543192
   3908      0.774534      1.161801     -4.969222     -3.807421      0.516915
   3909      0.779665      1.169497     -4.976962     -3.807465      0.489317
   3910      0.784724      1.177086     -4.984589     -3.807503      0.462157
   3911      0.789262      1.183893     -4.991424     -3.807531      0.437660
   3912      0.792939      1.189408     -4.996953     -3.807545      0.417462
   3913      0.795560      1.193340     -5.000884     -3.807544      0.403371
   3914      0.797070      1.195605     -5.003140     -3.807536      0.394900
   3915      0.797499      1.196248     -5.003775     -3.807527      0.392373
   3916      0.796902      1.195353     -5.002877     -3.807525      0.395698
   3917      0.795319      1.192979     -5.000501     -3.807522      0.404179
   3918      0.792792      1.189187     -4.996706     -3.807519      0.418554
   3919      0.789389      1.184084     -4.991593     -3.807509      0.437183
   3920      0.785245      1.177868     -4.985362     -3.807493      0.460267
   3921      0.780559      1.170839     -4.978315     -3.807476      0.485217
   3922      0.775563      1.163345     -4.970806     -3.807461      0.511989
   3923      0.770503      1.155754     -4.963201     -3.807447      0.538963
   3924      0.765617      1.148425     -4.955857     -3.807432      0.564706
   3925      0.761149      1.141723     -4.949133     -3.807410      0.587970
   3926      0.757379      1.136069     -4.943451     -3.807383      0.607094
   3927      0.754632      1.131947     -4.939302     -3.807355      0.620651
   3928      0.753187      1.129781     -4.937129     -3.807348      0.627300
   3929      0.753120      1.129680     -4.937052     -3.807372      0.626161
   3930      0.754175      1.131262     -4.938684     -3.807422      0.619226
   3931      0.755852      1.133778     -4.941246     -3.807467      0.608362
   3932      0.757651      1.136477     -4.943968     -3.807491      0.596103
   3933      0.759264      1.138896     -4.946386     -3.807490      0.583921
   3934      0.760622      1.140933     -4.948406     -3.807473      0.572398
   3935      0.761834      1.142751     -4.950199     -3.807449      0.560796
   3936      0.763092      1.144637     -4.952066     -3.807429      0.548573
   3937      0.764574      1.146862     -4.954277     -3.807415      0.535422
   3938      0.766378      1.149567     -4.956985     -3.807418      0.520943
   3939      0.768461      1.152692     -4.960125     -3.807433      0.505579
   3940      0.770628      1.155943     -4.963404     -3.807461      0.490475
   3941      0.772562      1.158843     -4.966342     -3.807500      0.477194
   3942      0.773882      1.160823     -4.968358     -3.807535      0.467641
   3943      0.774232      1.161348     -4.968905     -3.807557      0.463756
   3944      0.773380      1.160070     -4.967629     -3.807560      0.466653
   3945      0.771285      1.156928     -4.964470     -3.807542      0.476184
   3946      0.768125      1.152188     -4.959694     -3.807506      0.492001
   3947      0.764283      1.146424     -4.953879     -3.807455      0.511692
   3948      0.760294      1.140442     -4.947839     -3.807397      0.532855
   3949      0.756763      1.135144     -4.942488     -3.807344      0.551972
   3950      0.754240      1.131360     -4.938666     -3.807306      0.566154
   3951      0.753109      1.129663     -4.936958     -3.807295      0.573691
   3952      0.753514      1.130271     -4.937577     -3.807306      0.573797
   3953      0.755350      1.133026     -4.940361     -3.807335      0.566738
   3954      0.758322      1.137482     -4.944858     -3.807376      0.554035
   3955      0.762029      1.143044     -4.950459     -3.807415      0.536322
   3956      0.766058      1.149087     -4.956536     -3.807450      0.517311
   3957      0.770037      1.155055     -4.962528     -3.807472      0.497896
   3958      0.773679      1.160518     -4.968007     -3.807489      0.480564
   3959      0.776780      1.165170     -4.972672     -3.807501      0.465573
   3960      0.779192      1.168788     -4.976299     -3.807511      0.454257
   3961      0.780801      1.171202     -4.978719     -3.807517      0.446707
   3962      0.781524      1.172285     -4.979805     -3.807519      0.444122
   3963      0.781315      1.171972     -4.979490     -3.807518      0.445864
   3964      0.780202      1.170303     -4.977811     -3.807508      0.452583
   3965      0.778309      1.167463     -4.974952     -3.807489      0.463208
   3966      0.775853      1.163779     -4.971240     -3.807462      0.476719
   3967      0.773128      1.159692     -4.967123     -3.807431      0.491475
   3968      0.770456      1.155684     -4.963086     -3.807403      0.505004
   3969      0.768122      1.152183     -4.959568     -3.807384      0.517178
   3970      0.766336      1.149504     -4.956879     -3.807375      0.525333
   3971      0.765207      1.147811     -4.955184     -3.807374      0.530086
   3972      0.764773      1.147160     -4.954533     -3.807374      0.530076
   3973      0.765050      1.147576     -4.954947     -3.807372      0.526032
   3974      0.766055      1.149083     -4.956453     -3.807370      0.517242
   3975      0.767802      1.151703     -4.959071     -3.807368      0.504157
   3976      0.770274      1.155411     -4.962782     -3.807371      0.486998
   3977      0.773377      1.160065     -4.967449     -3.807384      0.465789
   3978      0.776929      1.165393     -4.972799     -3.807406      0.443214
   3979      0.780672      1.171008     -4.978441     -3.807434      0.419049
   3980      0.784286      1.176430     -4.983895     -3.807466      0.396454
   3981      0.787420      1.181130     -4.988626     -3.807496      0.376866
   3982      0.789714      1.184570     -4.992095     -3.807524      0.361679
   3983      0.790842      1.186264     -4.993812     -3.807548      0.353997
   3984      0.790570      1.185854     -4.993412     -3.807558      0.354250
   3985      0.788799      1.183198     -4.990750     -3.807552      0.363748
   3986      0.785605      1.178408     -4.985940     -3.807532      0.380842
   3987      0.781233      1.171850     -4.979348     -3.807498      0.404274
   3988      0.776062      1.164093     -4.971551     -3.807458      0.432333
   3989      0.770566      1.155849     -4.963264     -3.807415      0.463132
   3990      0.765258      1.147886     -4.955258     -3.807372      0.493177
   3991      0.760630      1.140945     -4.948280     -3.807335      0.520114
   3992      0.757092      1.135639     -4.942952     -3.807313      0.541603
   3993      0.754907      1.132360     -4.939668     -3.807308      0.556626
   3994      0.754143      1.131215     -4.938535     -3.807320      0.564563
   3995      0.754689      1.132034     -4.939378     -3.807344      0.566151
   3996      0.756306      1.134458     -4.941830     -3.807372      0.561858
   3997      0.758681      1.138021     -4.945425     -3.807404      0.553418
   3998      0.761468      1.142202     -4.949638     -3.807436      0.542603
   3999      0.764318      1.146478     -4.953941     -3.807464      0.532047
   4000      0.766927      1.150390     -4.957871     -3.807481      0.521974
   4001      0.769069      1.153603     -4.961092     -3.807489      0.514086
   4002      0.770615      1.155922     -4.963413     -3.807491      0.509509
   4003      0.771498      1.157247     -4.964743     -3.807496      0.507835
   4004      0.771669      1.157504     -4.965005     -3.807501      0.510363
   4005      0.771074      1.156611     -4.964116     -3.807505      0.516695
   4006      0.769681      1.154521     -4.962023     -3.807502      0.526983
   4007      0.767533      1.151299     -4.958787     -3.807488      0.541205
   4008      0.764783      1.147175     -4.954640     -3.807465      0.558639
   4009      0.761670      1.142506     -4.949943     -3.807437      0.578047
   4010      0.758466      1.137699     -4.945116     -3.807416      0.598277
   4011      0.755409      1.133114     -4.940521     -3.807407      0.617084
   4012      0.752640      1.128960     -4.936366     -3.807406      0.635674
   4013      0.750178      1.125267     -4.932682     -3.807415      0.651156
   4014      0.747959      1.121939     -4.929367     -3.807428      0.665802
   4015      0.745891      1.118837     -4.926274     -3.807437      0.679052
   4016      0.743898      1.115847     -4.923291     -3.807444      0.691357
   4017      0.741950      1.112925     -4.920367     -3.807442      0.702951
   4018      0.740067      1.110101     -4.917539     -3.807438      0.713284
   4019      0.738305      1.107458     -4.914891     -3.807433      0.722919
   4020      0.736746      1.105119     -4.912544     -3.807425      0.731133
   4021      0.735486      1.103228     -4.910644     -3.807416      0.737274
   4022      0.734622      1.101933     -4.909342     -3.807409      0.741013
   4023      0.734234      1.101351     -4.908756     -3.807404      0.741858
   4024      0.734358      1.101537     -4.908945     -3.807408      0.739870
   4025      0.734952      1.102428     -4.909849     -3.807421      0.735111
   4026      0.735876      1.103814     -4.911255     -3.807441      0.728898
   4027      0.736929      1.105394     -4.912853     -3.807459      0.721768
   4028      0.737918      1.106877     -4.914347     -3.807470      0.715043
   4029      0.738724      1.108086     -4.915552     -3.807466      0.709815
   4030      0.739344      1.109016     -4.916469     -3.807452      0.705015
   4031      0.739886      1.109829     -4.917260     -3.807430      0.700786
   4032      0.740543      1.110815     -4.918221     -3.807406      0.695599
   4033      0.741541      1.112312     -4.919694     -3.807382      0.689027
   4034      0.743085      1.114628     -4.921995     -3.807366      0.679989
   4035      0.745317      1.117975     -4.925336     -3.807361      0.667523
   4036      0.748274      1.122411     -4.929778     -3.807366      0.651070
   4037      0.751883      1.127824     -4.935205     -3.807381      0.631463
   4038      0.755957      1.133936     -4.941340     -3.807405      0.609954
   4039      0.760232      1.140349     -4.947780     -3.807431      0.587614
   4040      0.764404      1.146606     -4.954064     -3.807458      0.564683
   4041      0.768179      1.152269     -4.959747     -3.807478      0.544751
   4042      0.771340      1.157010     -4.964494     -3.807485      0.527208
   4043      0.773781      1.160672     -4.968149     -3.807477      0.512703
   4044      0.775533      1.163299     -4.970758     -3.807459      0.502193
   4045      0.776742      1.165113     -4.972550     -3.807437      0.494371
   4046      0.777627      1.166441     -4.973854     -3.807413      0.488288
   4047      0.778399      1.167598     -4.974993     -3.807394      0.482532
   4048      0.779205      1.168808     -4.976194     -3.807386      0.476927
   4049      0.780126      1.170189     -4.977570     -3.807380      0.470550
   4050      0.781196      1.171794     -4.979170     -3.807375      0.463351
   4051      0.782434      1.173650     -4.981022     -3.807372      0.455135
   4052      0.783840      1.175760     -4.983133     -3.807372      0.446304
   4053      0.785381      1.178071     -4.985450     -3.807379      0.436246
   4054      0.786978      1.180467     -4.987857     -3.807389      0.425665
   4055      0.788520      1.182780     -4.990180     -3.807400      0.416310
   4056      0.789885      1.184828     -4.992237     -3.807409      0.407793
   4057      0.790981      1.186472     -4.993884     -3.807413      0.400118
   4058      0.791763      1.187644     -4.995056     -3.807412      0.394695
   4059      0.792224      1.188337     -4.995747     -3.807410      0.390911
   4060      0.792371      1.188557     -4.995969     -3.807412      0.389429
   4061      0.792176      1.188264     -4.995685     -3.807421      0.389994
   4062      0.791570      1.187354     -4.994786     -3.807432      0.393256
   4063      0.790461      1.185692     -4.993134     -3.807442      0.398865
   4064      0.788790      1.183186     -4.990627     -3.807441      0.408539
   4065      0.786576      1.179864     -4.987296     -3.807432      0.420482
   4066      0.783937      1.175906     -4.983320     -3.807414      0.434988
   4067      0.781092      1.171638     -4.979028     -3.807390      0.451554
   4068      0.778311      1.167467     -4.974833     -3.807366      0.466959
   4069      0.775858      1.163787     -4.971136     -3.807349      0.481325
   4070      0.773918      1.160876     -4.968222     -3.807345      0.492978
   4071      0.772531      1.158796     -4.966155     -3.807359      0.502056
   4072      0.771569      1.157354     -4.964739     -3.807386      0.509492
   4073      0.770783      1.156175     -4.963588     -3.807413      0.516131
   4074      0.769925      1.154888     -4.962312     -3.807424      0.522524
   4075      0.768878      1.153317     -4.960733     -3.807416      0.529995
   4076      0.767720      1.151581     -4.958972     -3.807391      0.538017
   4077      0.766689      1.150034     -4.957396     -3.807362      0.544916
   4078      0.766047      1.149071     -4.956415     -3.807344      0.549698
   4079      0.765958      1.148936     -4.956278     -3.807342      0.552143
   4080      0.766430      1.149645     -4.957000     -3.807355      0.551843
   4081      0.767336      1.151004     -4.958377     -3.807373      0.549210
   4082      0.768457      1.152685     -4.960079     -3.807394      0.545184
   4083      0.769535      1.154303     -4.961724     -3.807421      0.541850
   4084      0.770295      1.155442     -4.962891     -3.807449      0.540004
   4085      0.770459      1.155688     -4.963162     -3.807474      0.541305
   4086      0.769787      1.154680     -4.962173     -3.807492      0.545826
   4087      0.768119      1.152179     -4.959678     -3.807500      0.556465
   4088      0.765418      1.148127     -4.955619     -3.807492      0.571460
   4089      0.761803      1.142704     -4.950172     -3.807468      0.591958
   4090      0.757551      1.136326     -4.943758     -3.807432      0.614671
   4091      0.753048      1.129572     -4.936965     -3.807393      0.638545
   4092      0.748708      1.123062     -4.930424     -3.807362      0.660989
   4093      0.744880      1.117321     -4.924667     -3.807346      0.681305
   4094      0.741773      1.112660     -4.920007     -3.807347      0.697955
   4095      0.739425      1.109138     -4.916501     -3.807363      0.710302
   4096      0.737742      1.106613     -4.913995     -3.807382      0.719375
   4097      0.736572      1.104858     -4.912256     -3.807398      0.725772
   4098      0.735807      1.103711     -4.911111     -3.807399      0.730040
   4099      0.735462      1.103194     -4.910578     -3.807384      0.731395
   4100      0.735699      1.103548     -4.910911     -3.807363      0.729782
   4101      0.736768      1.105152     -4.912492     -3.807340      0.724476
   4102      0.738873      1.108309     -4.915645     -3.807336      0.713402
   4103      0.742045      1.113067     -4.920420     -3.807353      0.696223
   4104      0.746109      1.119164     -4.926549     -3.807385      0.675273
   4105      0.750727      1.126090     -4.933512     -3.807422      0.651592
   4106      0.755482      1.133223     -4.940680     -3.807457      0.627222
   4107      0.759984      1.139976     -4.947455     -3.807479      0.603384
   4108      0.763952      1.145928     -4.953417     -3.807489      0.581932
   4109      0.767256      1.150884     -4.958369     -3.807484      0.564208
   4110      0.769896      1.154844     -4.962321     -3.807476      0.549325
   4111      0.771934      1.157901     -4.965370     -3.807469      0.537895
   4112      0.773427      1.160140     -4.967607     -3.807467      0.528865
   4113      0.774391      1.161587     -4.969057     -3.807470      0.522568
   4114      0.774815      1.162223     -4.969693     -3.807470      0.519872
   4115      0.774714      1.162070     -4.969532     -3.807462      0.520685
   4116      0.774176      1.161264     -4.968709     -3.807445      0.523071
   4117      0.773383      1.160075     -4.967494     -3.807420      0.527447
   4118      0.772573      1.158859     -4.966256     -3.807396      0.532212
   4119      0.771970      1.157955     -4.965336     -3.807381      0.535928
   4120      0.771718      1.157576     -4.964955     -3.807378      0.538092
   4121      0.771830      1.157745     -4.965131     -3.807386      0.538816
   4122      0.772216      1.158324     -4.965724     -3.807401      0.538303
   4123      0.772724      1.159086     -4.966500     -3.807414      0.537282
   4124      0.773188      1.159782     -4.967208     -3.807426      0.536141
   4125      0.773468      1.160202     -4.967638     -3.807436      0.536494
   4126      0.773459      1.160188     -4.967629     -3.807442      0.537748
   4127      0.773068      1.159603     -4.967053     -3.807450      0.540802
   4128      0.772208      1.158312     -4.965772     -3.807459      0.546575
   4129      0.770796      1.156194     -4.963661     -3.807467      0.554411
   4130      0.768786      1.153179     -4.960647     -3.807468      0.564934
   4131      0.766200      1.149300     -4.956760     -3.807460      0.578298
   4132      0.763159      1.144738     -4.952180     -3.807443      0.593503
   4133      0.759901      1.139851     -4.947264     -3.807413      0.608600
   4134      0.756761      1.135142     -4.942522     -3.807380      0.623177
   4135      0.754128      1.131192     -4.938539     -3.807347      0.634985
   4136      0.752375      1.128562     -4.935884     -3.807321      0.642267
   4137      0.751773      1.127660     -4.934973     -3.807313      0.643323
   4138      0.752418      1.128626     -4.935952     -3.807326      0.637755
   4139      0.754188      1.131282     -4.938636     -3.807353      0.626767
   4140      0.756789      1.135183     -4.942572     -3.807389      0.610034
   4141      0.759841      1.139761     -4.947181     -3.807420      0.591446
   4142      0.762992      1.144488     -4.951929     -3.807442      0.572725
   4143      0.765955      1.148933     -4.956393     -3.807461      0.554894
   4144      0.768496      1.152745     -4.960223     -3.807478      0.539068
   4145      0.770412      1.155619     -4.963111     -3.807492      0.526579
   4146      0.771531      1.157296     -4.964797     -3.807501      0.518264
   4147      0.771756      1.157634     -4.965133     -3.807499      0.514142
   4148      0.771113      1.156669     -4.964152     -3.807483      0.514973
   4149      0.769757      1.154635     -4.962090     -3.807455      0.519644
   4150      0.767950      1.151926     -4.959352     -3.807427      0.527267
   4151      0.765994      1.148991     -4.956393     -3.807402      0.536299
   4152      0.764149      1.146223     -4.953616     -3.807393      0.544261
   4153      0.762566      1.143849     -4.951245     -3.807395      0.551856
   4154      0.761258      1.141887     -4.949295     -3.807408      0.558386
   4155      0.760126      1.140189     -4.947612     -3.807424      0.564488
   4156      0.759038      1.138557     -4.945989     -3.807431      0.570577
   4157      0.757928      1.136892     -4.944318     -3.807426      0.576557
   4158      0.756843      1.135265     -4.942674     -3.807409      0.582006
   4159      0.755924      1.133885     -4.941276     -3.807391      0.586512
   4160      0.755321      1.132982     -4.940363     -3.807381      0.589389
   4161      0.755126      1.132689     -4.940069     -3.807380      0.590038
   4162      0.755343      1.133015     -4.940402     -3.807387      0.589227
   4163      0.755900      1.133850     -4.941248     -3.807398      0.585967
   4164      0.756662      1.134993     -4.942408     -3.807416      0.582134
   4165      0.757437      1.136155     -4.943595     -3.807440      0.577765
   4166      0.757972      1.136958     -4.944428     -3.807471      0.574628
   4167      0.757983      1.136974     -4.944473     -3.807499      0.574077
   4168      0.757211      1.135816     -4.943337     -3.807521      0.577458
   4169      0.755482      1.133223     -4.940751     -3.807529      0.585938
   4170      0.752771      1.129156     -4.936676     -3.807520      0.598885
   4171      0.749254      1.123880     -4.931369     -3.807489      0.615129
   4172      0.745355      1.118033     -4.925466     -3.807433      0.633349
   4173      0.741700      1.112550     -4.919925     -3.807374      0.650392
   4174      0.738907      1.108360     -4.915704     -3.807344      0.662471
   4175      0.737337      1.106006     -4.913353     -3.807348      0.668495
   4176      0.737007      1.105511     -4.912878     -3.807368      0.668310
   4177      0.737749      1.106623     -4.914007     -3.807383      0.662600
   4178      0.739414      1.109121     -4.916504     -3.807383      0.651107
   4179      0.741954      1.112931     -4.920305     -3.807374      0.635376
   4180      0.745382      1.118074     -4.925438     -3.807364      0.615093
   4181      0.749694      1.124542     -4.931909     -3.807367      0.589571
   4182      0.754804      1.132205     -4.939586     -3.807381      0.560184
   4183      0.760507      1.140760     -4.948164     -3.807403      0.527821
   4184      0.766501      1.149751     -4.957186     -3.807435      0.494281
   4185      0.772420      1.158629     -4.966095     -3.807465      0.461472
   4186      0.777891      1.166836     -4.974330     -3.807494      0.430857
   4187      0.782587      1.173881     -4.981396     -3.807515      0.405132
   4188      0.786240      1.179360     -4.986895     -3.807535      0.384807
   4189      0.788620      1.182930     -4.990483     -3.807552      0.371755
   4190      0.789537      1.184305     -4.991875     -3.807570      0.366094
   4191      0.788851      1.183277     -4.990855     -3.807578      0.369591
   4192      0.786523      1.179784     -4.987357     -3.807573      0.381986
   4193      0.782659      1.173989     -4.981542     -3.807553      0.402682
   4194      0.777557      1.166335     -4.973851     -3.807516      0.430566
   4195      0.771682      1.157523     -4.964992     -3.807469      0.462644
   4196      0.765624      1.148437     -4.955853     -3.807416      0.495633
   4197      0.760029      1.140043     -4.947409     -3.807366      0.526688
   4198      0.755515      1.133272     -4.940596     -3.807324      0.553002
   4199      0.752561      1.128842     -4.936152     -3.807310      0.570702
   4200      0.751343      1.127015     -4.934357     -3.807342      0.580044
   4201      0.751593      1.127390     -4.934803     -3.807413      0.582130
   4202      0.752637      1.128956     -4.936451     -3.807494      0.580343
   4203      0.753673      1.130509     -4.938059     -3.807550      0.578040
   4204      0.754093      1.131140     -4.938707     -3.807567      0.578694
   4205      0.753669      1.130504     -4.938054     -3.807550      0.583419
   4206      0.752506      1.128759     -4.936275     -3.807515      0.591130
   4207      0.750906      1.126359     -4.933832     -3.807474      0.601115
   4208      0.749234      1.123852     -4.931290     -3.807438      0.610473
   4209      0.747822      1.121732     -4.929146     -3.807414      0.618761
   4210      0.746900      1.120349     -4.927752     -3.807402      0.623772
   4211      0.746563      1.119844     -4.927249     -3.807406      0.625825
   4212      0.746767      1.120151     -4.927572     -3.807422      0.625167
   4213      0.747383      1.121074     -4.928510     -3.807436      0.622415
   4214      0.748267      1.122401     -4.929844     -3.807443      0.617616
   4215      0.749348      1.124023     -4.931461     -3.807439      0.611766
   4216      0.750656      1.125984     -4.933410     -3.807426      0.604750
   4217      0.752294      1.128441     -4.935855     -3.807414      0.596221
   4218      0.754346      1.131520     -4.938936     -3.807416      0.585364
   4219      0.756754      1.135132     -4.942571     -3.807439      0.572546
   4220      0.759288      1.138933     -4.946406     -3.807473      0.559535
   4221      0.761617      1.142425     -4.949930     -3.807506      0.547753
   4222      0.763419      1.145128     -4.952654     -3.807526      0.538846
   4223      0.764490      1.146735     -4.954265     -3.807530      0.534306
   4224      0.764813      1.147219     -4.954732     -3.807513      0.533824
   4225      0.764574      1.146861     -4.954339     -3.807479      0.536126
   4226      0.764104      1.146156     -4.953602     -3.807445      0.540051
   4227      0.763742      1.145612     -4.953041     -3.807429      0.544235
   4228      0.763653      1.145479     -4.952919     -3.807439      0.547069
   4229      0.763746      1.145620     -4.953085     -3.807466      0.549547
   4230      0.763762      1.145642     -4.953132     -3.807490      0.553509
   4231      0.763445      1.145167     -4.952665     -3.807499      0.559168
   4232      0.762669      1.144004     -4.951500     -3.807496      0.566297
   4233      0.761449      1.142173     -4.949660     -3.807486      0.575591
   4234      0.759887      1.139830     -4.947302     -3.807473      0.586618
   4235      0.758122      1.137183     -4.944641     -3.807458      0.598428
   4236      0.756316      1.134473     -4.941917     -3.807443      0.610148
   4237      0.754665      1.131998     -4.939417     -3.807419      0.619993
   4238      0.753418      1.130128     -4.937521     -3.807394      0.627721
   4239      0.752851      1.129277     -4.936647     -3.807370      0.631601
   4240      0.753205      1.129807     -4.937160     -3.807354      0.629981
   4241      0.754606      1.131909     -4.939265     -3.807356      0.622456
   4242      0.757008      1.135512     -4.942887     -3.807375      0.609897
